genes,mod_types,rmgm_id,reference_pubmed1
PBANKA_1003000,disrupted,1,Not published (yet)
PBANKA_0101100,disrupted,1,Not published (yet)
PBANKA_1024600,disrupted,1,Not published (yet)
PBANKA_1024600,disrupted,1,Not published (yet)
PBANKA_1003000,disrupted,1,Not published (yet)
PY17X_0405400,mutated,1,Not published (yet)
PBANKA_0506200,disrupted,1,33747980
PBANKA_0202700,disrupted,1,33486016
PbANKA_0800600,disrupted,1,33515807
PBANKA_0209200,disrupted,1,33515807
PBANKA_0522500,disrupted,1,33515807
PBANKA_1241700,disrupted,1,33515807
PBANKA_0604400,disrupted,1,33667710
PBANKA_1004000,disrupted,1,33667710
PBANKA_0604400,disrupted,1,33667710
PBANKA_1004000,disrupted,1,33667710
PY17X_1017000,disrupted,1,33665945
PBANKA_1347400,disrupted,1,33711786
PBANKA_0404100,disrupted,1,33743509
PBANKA_1349800,mutated,1,29195810
PBANKA_0403200,mutated,1,29195810
PBANKA_1400800,disrupted,1,33771680
PBANKA_1355700,mutated,1,Not published (yet)
PBANKA_0403200,mutated,1,33709544
PBANKA_0501200,mutated,1,33709544
PBANKA_1446100,disrupted,1,33762339
PBANKA_1446100,mutated,1,33762339
PBANKA_1446100,mutated,1,33762339
PBANKA_0201700,disrupted,1,33791240
PBANKA_1457700,disrupted,1,33791240
PBANKA_1422900,disrupted,1,33791240
PBANKA_1028300,mutated,1,34145386
PBANKA_0403200,mutated,1,Not published (yet)
PBANKA_0403200,mutated,1,Not published (yet)
PBANKA_0403200,mutated,1,Not published (yet)
PBANKA_0403200,mutated,1,Not published (yet)
PBANKA_0202700,disrupted,1,Not published (yet)
PBANKA_1458300,disrupted,1,Not published (yet)
PBANKA_1458800,disrupted,1,Not published (yet)
PBANKA_0622400,disrupted,1,Not published (yet)
PBANKA_0805900,disrupted,1,Not published (yet)
PBANKA_0807700,disrupted,1,Not published (yet)
PBANKA_1208200,disrupted,1,Not published (yet)
PBANKA_060950,disrupted,1,Not published (yet)
PBANKA_0902400,disrupted,1,Not published (yet)
PBANKA_1458300,mutated,1,Not published (yet)
PBANKA_1427700,disrupted,1,34119684
PBANKA_0612400,disrupted,1,34119684
PBANKA_1418100,disrupted,1,34119684
PY17X_0938600,disrupted,1,Not published (yet)
PY17X_0804600,disrupted,1,Not published (yet)
PY17X_0920500,disrupted,1,Not published (yet)
PY17X_1447800,disrupted,1,Not published (yet)
PBANKA_1219500,mutated,1,34222045
PBANKA_1426700,mutated,1,34273314
PBANKA_1025100,disrupted,1,34289894
PY17X_0809500,disrupted,1,34301597
PY17X_0809500,mutated,1,34301597
PY17X_0711800,disrupted,1,34301597
PY17X_0415800,disrupted,1,34301597
PY17X_0916600,disrupted,1,34301597
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_1310700,mutated,1,Not published (yet)
PBANKA_1310700,mutated,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_040320,disrupted,1,Not published (yet)
PBANKA_0702700,disrupted,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_0304700,disrupted,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_1300800,disrupted,1,Not published (yet)
PBANKA_0403200,mutated,1,Not published (yet)
PBANKA_0828000,disrupted,1,Not published (yet)
PBANKA_0828000,disrupted,1,Not published (yet)
PBANKA_1454800,disrupted,1,Not published (yet)
PBANKA_0902300,disrupted,1,Not published (yet)
PBANKA_0902300,disrupted,1,Not published (yet)
PBANKA_1418100,disrupted,1,Not published (yet)
PBANKA_1418100,disrupted,1,Not published (yet)
PBANKA_1435200,disrupted,1,Not published (yet)
PBANKA_1435200,disrupted,1,Not published (yet)
PBANKA_1302700,disrupted,1,Not published (yet)
PBANKA_0716500,disrupted,1,Not published (yet)
PBANKA_1447900,disrupted,1,Not published (yet)
PBANKA_0413400,disrupted,1,Not published (yet)
PBANKA_0102400,disrupted,1,Not published (yet)
PBANKA_0102400,disrupted,1,Not published (yet)
PBANKA_0716500,disrupted,1,Not published (yet)
PY17X_0839000,mutated,1,34390881
PBANKA_1429200,disrupted,1,34421862
PBANKA_1230500,disrupted,1,34604117
PBANKA_0506600,disrupted,1,34604117
PBANKA_1232100,disrupted,1,34604117
PBANKA_1122000,disrupted,1,34604117
PY17X_1027900,disrupted,1,34673764
PY17X_0945600,disrupted,1,34673764
PBANKA_1349800,disrupted,1,Not published (yet)
PBANKA_1310700,disrupted,1,Not published (yet)
PBANKA_1033200,disrupted,1,Not published (yet)
PBANKA_1033200,mutated,1,Not published (yet)
PY17X_0716800,mutated,1,34628068
PBANKA_0501200,mutated,1,34715088
PBANKA_0501200,mutated,1,34715088
PBANKA_0501200,mutated,1,34715088
PBANKA_0501200,mutated,1,34715088
